,filename,width,height,class,xmin,ymin,xmax,ymax
568,00149.jpg,800,800,vehicle,749,70,759,87
569,00152.jpg,800,800,vehicle,325,144,359,204
570,00152.jpg,800,800,vehicle,513,182,549,249
571,00152.jpg,800,800,vehicle,381,451,411,514
572,00152.jpg,800,800,vehicle,42,549,103,587
573,00152.jpg,800,800,vehicle,100,687,159,717
574,00159.jpg,800,800,ship,115,273,673,567
575,00160.jpg,800,800,ship,97,171,693,557
576,00160.jpg,800,800,ship,405,564,653,748
577,00162.jpg,800,800,vehicle,428,18,464,33
578,00162.jpg,800,800,airplane,128,75,424,315
579,00162.jpg,800,800,airplane,159,637,290,770
580,00163.jpg,800,800,ship,100,170,341,213
581,00163.jpg,800,800,ship,468,163,691,205
582,00164.jpg,800,800,vehicle,172,113,232,181
583,00164.jpg,800,800,vehicle,224,120,277,194
584,00164.jpg,800,800,vehicle,272,119,331,196
585,00164.jpg,800,800,vehicle,425,122,497,196
586,00164.jpg,800,800,vehicle,568,53,622,129
587,00164.jpg,800,800,vehicle,569,572,647,633
588,00165.jpg,800,800,ship,495,78,557,445
589,00165.jpg,800,800,ship,561,168,590,326
590,00168.jpg,800,800,vehicle,189,277,258,313
591,00168.jpg,800,800,vehicle,645,168,714,205
592,00168.jpg,800,800,vehicle,42,351,93,395
593,00168.jpg,800,800,vehicle,650,462,719,501
594,00171.jpg,800,800,ship,30,322,74,435
595,00171.jpg,800,800,ship,86,323,130,448
596,00171.jpg,800,800,ship,235,322,273,448
597,00171.jpg,800,800,ship,283,326,321,452
598,00171.jpg,800,800,ship,386,324,438,453
599,00171.jpg,800,800,ship,583,129,624,238
600,00171.jpg,800,800,ship,659,89,706,199
601,00171.jpg,800,800,ship,697,220,754,332
602,00176.jpg,800,800,vehicle,438,261,450,306
603,00176.jpg,800,800,vehicle,412,330,450,361
604,00176.jpg,800,800,vehicle,455,356,506,399
605,00176.jpg,800,800,vehicle,258,480,312,510
606,00176.jpg,800,800,vehicle,116,361,149,410
607,00179.jpg,800,800,airplane,22,267,110,360
608,00179.jpg,800,800,airplane,131,265,222,358
609,00179.jpg,800,800,airplane,469,261,559,354
610,00179.jpg,800,800,airplane,573,263,669,359
611,00179.jpg,800,800,airplane,692,262,784,355
612,00179.jpg,800,800,airplane,247,492,337,588
613,00179.jpg,800,800,airplane,360,489,447,586
614,00179.jpg,800,800,airplane,470,488,561,586
615,00179.jpg,800,800,airplane,692,489,787,582
616,00179.jpg,800,800,vehicle,785,702,800,708
617,00179.jpg,800,800,vehicle,786,721,793,734
618,00184.jpg,800,800,vehicle,386,598,393,618
619,00184.jpg,800,800,vehicle,308,302,323,307
620,00184.jpg,800,800,vehicle,309,311,323,318
621,00186.jpg,800,800,ship,195,246,215,254
622,00186.jpg,800,800,ship,147,456,180,480
623,00186.jpg,800,800,ship,166,494,197,516
624,00186.jpg,800,800,ship,200,462,226,498
625,00186.jpg,800,800,ship,234,520,276,576
626,00186.jpg,800,800,ship,206,566,240,589
627,00186.jpg,800,800,ship,228,606,258,624
628,00186.jpg,800,800,ship,103,655,132,695
629,00186.jpg,800,800,ship,296,264,331,315
630,00186.jpg,800,800,ship,558,280,603,339
631,00186.jpg,800,800,ship,665,182,714,223
632,00186.jpg,800,800,ship,656,287,700,330
633,00186.jpg,800,800,ship,709,289,749,326
634,00186.jpg,800,800,ship,738,237,777,271
635,00186.jpg,800,800,ship,124,700,145,733
636,00186.jpg,800,800,ship,173,510,204,533
637,00186.jpg,800,800,ship,185,529,216,550
638,00186.jpg,800,800,ship,218,582,242,602
639,00186.jpg,800,800,ship,235,619,261,642
640,00187.jpg,800,800,vehicle,258,478,292,494
641,00194.jpg,800,800,vehicle,117,250,192,278
642,00194.jpg,800,800,vehicle,436,252,519,288
643,00194.jpg,800,800,vehicle,422,346,496,379
644,00194.jpg,800,800,vehicle,125,431,201,460
645,00194.jpg,800,800,vehicle,203,478,280,507
646,00194.jpg,800,800,vehicle,113,525,189,555
647,00195.jpg,800,800,vehicle,290,686,308,718
648,00196.jpg,800,800,vehicle,210,530,224,543
649,00196.jpg,800,800,vehicle,121,778,138,794
650,00197.jpg,800,800,vehicle,392,89,411,121
651,00197.jpg,800,800,vehicle,466,139,501,249
652,00197.jpg,800,800,vehicle,336,481,353,518
653,00197.jpg,800,800,vehicle,414,704,427,738
654,00199.jpg,800,800,airplane,138,372,285,530
655,00201.jpg,800,800,vehicle,198,144,248,274
656,00201.jpg,800,800,vehicle,340,148,388,264
657,00201.jpg,800,800,vehicle,541,163,593,297
658,00201.jpg,800,800,vehicle,611,155,665,288
659,00201.jpg,800,800,vehicle,684,162,735,275
660,00201.jpg,800,800,vehicle,431,615,541,658
661,00201.jpg,800,800,vehicle,268,605,390,661
662,00204.jpg,800,800,vehicle,663,491,699,508
663,00205.jpg,800,800,vehicle,159,512,202,601
664,00205.jpg,800,800,vehicle,674,598,718,683
665,00205.jpg,800,800,vehicle,670,204,712,298
666,00212.jpg,800,800,airplane,91,315,145,372
667,00212.jpg,800,800,vehicle,608,604,629,614
668,00212.jpg,800,800,vehicle,421,368,438,378
669,00212.jpg,800,800,vehicle,267,357,286,368
670,00212.jpg,800,800,vehicle,751,141,770,160
671,00214.jpg,800,800,vehicle,469,526,491,535
672,00214.jpg,800,800,vehicle,468,519,490,530
673,00214.jpg,800,800,vehicle,481,506,496,515
674,00215.jpg,800,800,vehicle,219,118,248,133
675,00215.jpg,800,800,vehicle,144,79,173,110
676,00215.jpg,800,800,vehicle,81,148,109,176
677,00215.jpg,800,800,vehicle,107,132,127,151
678,00215.jpg,800,800,vehicle,223,149,254,164
679,00215.jpg,800,800,vehicle,232,165,259,180
680,00216.jpg,800,800,ship,259,243,773,550
681,00216.jpg,800,800,ship,363,571,649,749
682,00217.jpg,800,800,ship,204,296,687,410
683,00217.jpg,800,800,ship,201,383,682,496
684,00217.jpg,800,800,ship,86,351,203,406
685,00221.jpg,800,800,ship,311,165,628,584
686,00221.jpg,800,800,ship,262,244,341,302
687,00221.jpg,800,800,ship,524,575,598,648
688,00224.jpg,800,800,vehicle,309,132,337,148
689,00224.jpg,800,800,vehicle,64,121,94,141
690,00225.jpg,800,800,vehicle,58,554,103,603
691,00225.jpg,800,800,vehicle,23,599,64,648
692,00226.jpg,800,800,vehicle,227,290,283,327
693,00226.jpg,800,800,vehicle,369,509,424,545
694,00226.jpg,800,800,vehicle,592,619,637,651
695,00227.jpg,800,800,vehicle,405,74,424,122
696,00227.jpg,800,800,vehicle,428,208,451,260
697,00227.jpg,800,800,vehicle,410,422,429,468
698,00227.jpg,800,800,vehicle,453,515,476,580
699,00227.jpg,800,800,vehicle,411,624,431,671
700,00227.jpg,800,800,vehicle,305,624,326,677
701,00229.jpg,800,800,airplane,415,232,472,267
702,00229.jpg,800,800,airplane,377,319,435,356
703,00229.jpg,800,800,airplane,330,395,406,445
704,00229.jpg,800,800,airplane,288,488,365,540
705,00230.jpg,800,800,vehicle,385,388,409,402
706,00230.jpg,800,800,vehicle,528,82,541,112
707,00232.jpg,800,800,ship,191,27,222,41
708,00232.jpg,800,800,ship,278,25,309,39
709,00232.jpg,800,800,ship,100,36,146,53
710,00232.jpg,800,800,ship,446,111,461,155
711,00232.jpg,800,800,ship,321,381,357,397
712,00232.jpg,800,800,ship,386,372,442,392
713,00232.jpg,800,800,ship,384,395,430,415
714,00232.jpg,800,800,ship,325,468,359,481
715,00232.jpg,800,800,ship,385,482,431,499
716,00232.jpg,800,800,ship,327,509,373,526
717,00232.jpg,800,800,ship,389,527,433,542
718,00232.jpg,800,800,ship,326,573,375,588
719,00232.jpg,800,800,ship,396,568,441,584
720,00232.jpg,800,800,ship,344,595,379,610
721,00232.jpg,800,800,ship,397,590,428,605
722,00232.jpg,800,800,ship,332,619,381,636
723,00235.jpg,800,800,vehicle,138,367,229,409
724,00235.jpg,800,800,vehicle,476,554,526,618
725,00235.jpg,800,800,vehicle,632,370,696,399
726,00235.jpg,800,800,vehicle,622,431,700,460
727,00236.jpg,800,800,ship,288,229,323,260
728,00236.jpg,800,800,ship,275,249,307,277
729,00236.jpg,800,800,ship,273,265,299,287
730,00236.jpg,800,800,ship,253,282,282,308
731,00236.jpg,800,800,ship,239,294,272,321
732,00236.jpg,800,800,ship,231,305,260,329
733,00236.jpg,800,800,ship,221,314,250,341
734,00236.jpg,800,800,ship,212,324,241,350
735,00236.jpg,800,800,ship,195,337,227,364
736,00236.jpg,800,800,ship,225,365,265,397
737,00236.jpg,800,800,ship,112,343,149,378
738,00236.jpg,800,800,ship,93,352,120,379
739,00236.jpg,800,800,ship,151,379,170,397
740,00236.jpg,800,800,ship,170,396,191,417
741,00236.jpg,800,800,ship,138,398,154,418
742,00236.jpg,800,800,ship,108,399,124,416
743,00236.jpg,800,800,ship,330,530,369,562
744,00236.jpg,800,800,ship,445,505,463,521
745,00236.jpg,800,800,ship,476,482,493,498
746,00236.jpg,800,800,ship,432,393,469,436
747,00236.jpg,800,800,ship,417,378,457,422
748,00236.jpg,800,800,ship,476,444,495,470
749,00236.jpg,800,800,ship,498,442,513,464
750,00236.jpg,800,800,ship,503,372,538,419
751,00236.jpg,800,800,ship,469,294,496,317
752,00236.jpg,800,800,ship,496,316,530,342
753,00236.jpg,800,800,ship,530,342,563,372
754,00236.jpg,800,800,ship,473,353,506,386
755,00236.jpg,800,800,ship,462,338,494,373
756,00236.jpg,800,800,ship,436,312,455,328
757,00236.jpg,800,800,ship,429,323,449,339
758,00236.jpg,800,800,ship,417,276,445,299
759,00236.jpg,800,800,ship,406,284,431,308
760,00236.jpg,800,800,ship,391,310,410,331
761,00236.jpg,800,800,ship,356,340,382,363
762,00236.jpg,800,800,ship,406,344,429,364
763,00236.jpg,800,800,ship,342,348,370,373
764,00236.jpg,800,800,ship,390,367,407,385
765,00236.jpg,800,800,ship,375,377,397,397
766,00236.jpg,800,800,ship,322,369,350,396
767,00236.jpg,800,800,ship,356,400,376,421
768,00236.jpg,800,800,ship,345,411,367,432
769,00236.jpg,800,800,ship,303,397,331,420
770,00236.jpg,800,800,ship,332,421,358,444
771,00236.jpg,800,800,ship,288,406,339,453
772,00241.jpg,800,800,vehicle,730,559,743,593
773,00248.jpg,800,800,vehicle,294,100,308,134
774,00248.jpg,800,800,vehicle,337,101,349,132
775,00248.jpg,800,800,vehicle,376,102,388,130
776,00248.jpg,800,800,vehicle,593,369,608,399
777,00248.jpg,800,800,vehicle,99,628,130,641
778,00248.jpg,800,800,vehicle,433,600,459,611
779,00248.jpg,800,800,vehicle,755,44,785,57
780,00250.jpg,800,800,vehicle,651,126,683,199
781,00250.jpg,800,800,vehicle,51,521,112,550
782,00250.jpg,800,800,vehicle,482,705,524,771
783,00250.jpg,800,800,vehicle,209,745,277,786
784,00253.jpg,800,800,ship,85,40,307,316
785,00253.jpg,800,800,ship,105,190,143,234
786,00253.jpg,800,800,ship,52,175,81,297
787,00253.jpg,800,800,ship,59,362,293,657
788,00253.jpg,800,800,ship,167,659,274,795
789,00253.jpg,800,800,ship,164,715,239,798
790,00253.jpg,800,800,ship,62,619,70,637
791,00253.jpg,800,800,ship,31,639,38,651
792,00253.jpg,800,800,ship,38,539,44,554
793,00254.jpg,800,800,ship,693,58,788,563
794,00254.jpg,800,800,ship,1,163,70,199
795,00254.jpg,800,800,ship,60,162,141,191
796,00254.jpg,800,800,ship,66,127,140,155
797,00257.jpg,800,800,ship,156,585,168,610
798,00257.jpg,800,800,ship,585,339,621,355
799,00257.jpg,800,800,ship,588,366,616,377
800,00257.jpg,800,800,ship,491,569,513,620
801,00257.jpg,800,800,ship,516,623,538,633
802,00257.jpg,800,800,ship,549,626,577,639
803,00257.jpg,800,800,ship,515,564,548,576
804,00257.jpg,800,800,ship,533,445,576,470
805,00257.jpg,800,800,ship,596,453,619,469
806,00257.jpg,800,800,ship,522,581,557,595
807,00258.jpg,800,800,vehicle,310,213,326,243
808,00258.jpg,800,800,vehicle,359,218,375,256
809,00258.jpg,800,800,vehicle,369,433,406,447
810,00258.jpg,800,800,vehicle,400,453,431,467
811,00258.jpg,800,800,vehicle,360,577,377,611
812,00260.jpg,800,800,vehicle,438,673,452,682
813,00260.jpg,800,800,vehicle,513,741,526,755
814,00260.jpg,800,800,vehicle,523,737,534,752
815,00260.jpg,800,800,vehicle,485,762,497,776
816,00260.jpg,800,800,vehicle,772,669,786,684
817,00260.jpg,800,800,vehicle,767,677,782,689
818,00260.jpg,800,800,vehicle,779,687,789,698
819,00260.jpg,800,800,vehicle,790,747,800,759
820,00260.jpg,800,800,ship,188,299,210,324
821,00265.jpg,800,800,vehicle,88,354,106,358
822,00265.jpg,800,800,vehicle,110,365,127,371
823,00265.jpg,800,800,vehicle,186,361,204,368
824,00265.jpg,800,800,vehicle,344,366,361,376
825,00265.jpg,800,800,vehicle,155,37,168,43
826,00265.jpg,800,800,vehicle,107,39,121,45
827,00266.jpg,800,800,vehicle,74,322,154,355
828,00266.jpg,800,800,vehicle,390,319,451,347
829,00266.jpg,800,800,vehicle,684,312,744,342
830,00267.jpg,800,800,vehicle,339,83,365,146
831,00267.jpg,800,800,vehicle,453,91,477,152
832,00267.jpg,800,800,vehicle,621,81,643,142
833,00268.jpg,800,800,ship,51,142,68,198
834,00268.jpg,800,800,ship,97,149,114,205
835,00268.jpg,800,800,ship,119,149,136,205
836,00268.jpg,800,800,ship,140,149,157,205
837,00268.jpg,800,800,ship,180,150,197,206
838,00268.jpg,800,800,ship,308,160,325,216
839,00268.jpg,800,800,ship,262,161,279,217
840,00268.jpg,800,800,ship,240,159,257,215
841,00268.jpg,800,800,ship,221,159,238,215
842,00268.jpg,800,800,ship,78,151,96,199
843,00268.jpg,800,800,ship,199,169,218,210
844,00268.jpg,800,800,ship,164,167,178,197
845,00268.jpg,800,800,ship,285,164,304,215
846,00268.jpg,800,800,ship,326,172,345,223
847,00268.jpg,800,800,ship,493,180,511,227
848,00268.jpg,800,800,ship,421,180,439,227
849,00268.jpg,800,800,ship,454,185,472,232
850,00268.jpg,800,800,ship,367,177,385,224
851,00268.jpg,800,800,ship,346,178,364,219
852,00268.jpg,800,800,ship,387,181,405,222
853,00268.jpg,800,800,ship,438,186,456,227
854,00268.jpg,800,800,ship,404,186,419,218
855,00268.jpg,800,800,ship,475,193,490,225
856,00268.jpg,800,800,ship,513,195,528,227
857,00268.jpg,800,800,ship,528,200,543,232
858,00268.jpg,800,800,ship,564,203,579,235
859,00268.jpg,800,800,ship,544,199,559,231
860,00268.jpg,800,800,ship,583,205,598,237
861,00268.jpg,800,800,ship,70,211,150,239
862,00268.jpg,800,800,ship,77,262,157,290
863,00268.jpg,800,800,ship,286,225,356,249
864,00268.jpg,800,800,ship,80,291,143,316
865,00268.jpg,800,800,ship,78,337,141,362
866,00268.jpg,800,800,ship,166,217,229,242
867,00268.jpg,800,800,ship,601,83,664,108
868,00268.jpg,800,800,ship,601,111,664,136
869,00268.jpg,800,800,ship,87,240,150,259
870,00268.jpg,800,800,ship,164,244,227,263
871,00268.jpg,800,800,ship,84,317,147,336
872,00268.jpg,800,800,ship,81,368,144,387
873,00268.jpg,800,800,ship,78,389,141,408
874,00268.jpg,800,800,ship,74,436,137,455
875,00268.jpg,800,800,ship,75,460,138,479
876,00268.jpg,800,800,ship,75,480,138,499
877,00268.jpg,800,800,ship,80,513,143,532
878,00268.jpg,800,800,ship,148,488,211,507
879,00268.jpg,800,800,ship,152,307,215,326
880,00268.jpg,800,800,ship,156,285,219,304
881,00268.jpg,800,800,ship,154,408,217,427
882,00268.jpg,800,800,ship,170,265,215,283
883,00268.jpg,800,800,ship,164,328,209,346
884,00268.jpg,800,800,ship,162,346,207,364
885,00268.jpg,800,800,ship,160,365,205,383
886,00268.jpg,800,800,ship,160,385,205,403
887,00268.jpg,800,800,ship,154,430,199,448
888,00268.jpg,800,800,ship,153,449,198,467
889,00268.jpg,800,800,ship,156,468,201,486
890,00268.jpg,800,800,ship,79,413,142,432
891,00268.jpg,800,800,ship,144,517,207,536
892,00268.jpg,800,800,ship,291,418,343,438
893,00268.jpg,800,800,ship,302,320,349,336
894,00268.jpg,800,800,ship,456,314,501,336
895,00268.jpg,800,800,ship,452,330,499,348
896,00268.jpg,800,800,ship,446,428,493,446
897,00268.jpg,800,800,ship,447,446,489,462
898,00268.jpg,800,800,ship,442,483,484,499
899,00268.jpg,800,800,ship,438,507,495,528
900,00268.jpg,800,800,ship,304,279,348,301
901,00268.jpg,800,800,ship,305,342,342,358
902,00268.jpg,800,800,ship,370,233,416,252
903,00268.jpg,800,800,ship,460,236,506,255
904,00268.jpg,800,800,ship,347,460,387,478
905,00268.jpg,800,800,ship,301,359,341,377
906,00268.jpg,800,800,ship,295,397,335,415
907,00268.jpg,800,800,ship,295,434,335,452
908,00268.jpg,800,800,ship,292,454,332,472
909,00268.jpg,800,800,ship,291,473,331,491
910,00268.jpg,800,800,ship,289,499,329,517
911,00268.jpg,800,800,ship,348,477,388,495
912,00268.jpg,800,800,ship,354,402,394,420
913,00268.jpg,800,800,ship,352,387,392,405
914,00268.jpg,800,800,ship,357,365,397,383
915,00268.jpg,800,800,ship,358,347,398,365
916,00268.jpg,800,800,ship,360,326,400,344
917,00268.jpg,800,800,ship,362,309,402,327
918,00268.jpg,800,800,ship,362,289,402,307
919,00268.jpg,800,800,ship,362,274,402,292
920,00268.jpg,800,800,ship,463,260,503,278
921,00268.jpg,800,800,ship,460,350,500,368
922,00268.jpg,800,800,ship,456,368,496,386
923,00268.jpg,800,800,ship,456,389,496,407
924,00268.jpg,800,800,ship,452,408,492,426
925,00268.jpg,800,800,ship,571,463,611,481
926,00268.jpg,800,800,ship,573,482,613,500
927,00268.jpg,800,800,ship,690,390,730,408
928,00268.jpg,800,800,ship,315,249,348,264
929,00268.jpg,800,800,ship,313,266,346,281
930,00268.jpg,800,800,ship,351,423,384,438
931,00268.jpg,800,800,ship,350,441,383,456
932,00268.jpg,800,800,ship,446,465,479,480
933,00268.jpg,800,800,ship,458,295,501,310
934,00268.jpg,800,800,ship,583,290,613,305
935,00268.jpg,800,800,ship,586,307,616,322
936,00268.jpg,800,800,ship,588,323,618,338
937,00268.jpg,800,800,ship,583,339,613,354
938,00268.jpg,800,800,ship,583,356,613,371
939,00268.jpg,800,800,ship,578,374,608,389
940,00268.jpg,800,800,ship,577,395,613,409
941,00268.jpg,800,800,ship,575,413,611,427
942,00268.jpg,800,800,ship,577,432,613,446
943,00268.jpg,800,800,ship,574,448,610,462
944,00268.jpg,800,800,ship,628,158,669,173
945,00268.jpg,800,800,ship,686,259,713,273
946,00268.jpg,800,800,ship,682,293,721,308
947,00268.jpg,800,800,ship,687,324,726,339
948,00268.jpg,800,800,ship,688,340,727,355
949,00268.jpg,800,800,ship,689,357,728,372
950,00268.jpg,800,800,ship,689,373,728,388
951,00268.jpg,800,800,ship,695,411,734,426
952,00268.jpg,800,800,ship,699,442,738,457
953,00268.jpg,800,800,ship,701,475,740,490
954,00268.jpg,800,800,ship,701,491,740,506
955,00268.jpg,800,800,ship,720,513,757,530
956,00268.jpg,800,800,ship,498,465,513,505
957,00268.jpg,800,800,ship,335,504,386,523
958,00268.jpg,800,800,ship,618,137,667,156
959,00268.jpg,800,800,ship,630,175,666,191
960,00268.jpg,800,800,ship,623,193,672,213
961,00268.jpg,800,800,ship,673,100,698,153
962,00268.jpg,800,800,ship,730,272,751,324
963,00268.jpg,800,800,ship,736,323,754,373
964,00268.jpg,800,800,ship,739,375,765,427
965,00268.jpg,800,800,ship,746,426,780,509
966,00268.jpg,800,800,ship,623,420,640,456
967,00268.jpg,800,800,ship,623,482,632,504
968,00268.jpg,800,800,ship,704,429,738,444
969,00268.jpg,800,800,ship,687,277,721,293
970,00273.jpg,800,800,vehicle,579,468,584,482
971,00273.jpg,800,800,vehicle,583,468,589,481
972,00273.jpg,800,800,vehicle,713,232,719,244
973,00273.jpg,800,800,vehicle,722,254,732,267
974,00274.jpg,800,800,airplane,332,472,380,517
975,00275.jpg,800,800,vehicle,31,719,49,740
976,00275.jpg,800,800,vehicle,33,739,56,763
977,00280.jpg,800,800,vehicle,69,74,110,171
978,00280.jpg,800,800,vehicle,127,84,168,180
979,00280.jpg,800,800,vehicle,243,92,284,186
980,00280.jpg,800,800,vehicle,307,97,345,184
981,00280.jpg,800,800,vehicle,61,264,105,355
982,00280.jpg,800,800,vehicle,123,247,157,336
983,00280.jpg,800,800,vehicle,241,235,283,330
984,00280.jpg,800,800,vehicle,313,245,355,338
985,00280.jpg,800,800,vehicle,59,520,100,607
986,00280.jpg,800,800,vehicle,113,520,155,610
987,00280.jpg,800,800,vehicle,284,628,324,716
988,00282.jpg,800,800,ship,344,229,415,653
989,00283.jpg,800,800,vehicle,464,629,492,642
990,00283.jpg,800,800,vehicle,436,599,469,616
991,00283.jpg,800,800,vehicle,468,561,491,572
992,00283.jpg,800,800,vehicle,526,524,549,536
993,00283.jpg,800,800,vehicle,560,468,566,496
994,00283.jpg,800,800,vehicle,569,325,589,379
995,00283.jpg,800,800,vehicle,468,228,480,245
996,00283.jpg,800,800,vehicle,188,434,208,500
997,00283.jpg,800,800,vehicle,221,444,251,455
998,00283.jpg,800,800,vehicle,231,420,262,432
999,00283.jpg,800,800,vehicle,262,354,294,366
1000,00289.jpg,800,800,vehicle,586,43,602,84
1001,00289.jpg,800,800,vehicle,531,48,547,89
1002,00289.jpg,800,800,vehicle,436,65,452,106
1003,00289.jpg,800,800,vehicle,429,117,444,144
1004,00289.jpg,800,800,vehicle,408,93,420,118
1005,00290.jpg,800,800,vehicle,592,71,607,83
1006,00292.jpg,800,800,ship,337,400,407,441
1007,00292.jpg,800,800,ship,282,306,375,369
1008,00292.jpg,800,800,ship,236,174,284,201
1009,00292.jpg,800,800,vehicle,570,385,617,410
1010,00292.jpg,800,800,vehicle,686,637,731,668
1011,00292.jpg,800,800,vehicle,622,275,651,315
1012,00292.jpg,800,800,vehicle,751,379,768,406
1013,00292.jpg,800,800,vehicle,538,56,567,99
1014,00292.jpg,800,800,vehicle,742,755,780,779
1015,00292.jpg,800,800,ship,528,699,565,720
1016,00292.jpg,800,800,ship,227,298,304,325
1017,00292.jpg,800,800,ship,353,177,382,222
1018,00292.jpg,800,800,ship,324,122,357,167
1019,00292.jpg,800,800,ship,391,262,413,301
1020,00292.jpg,800,800,ship,437,504,480,529
1021,00292.jpg,800,800,ship,454,526,492,555
1022,00292.jpg,800,800,ship,491,610,520,628
1023,00292.jpg,800,800,ship,501,651,547,678
1024,00292.jpg,800,800,ship,358,442,407,468
1025,00292.jpg,800,800,ship,465,555,492,574
1026,00292.jpg,800,800,ship,471,577,510,597
1027,00292.jpg,800,800,ship,487,629,528,650
